company_id,industry
9308035,Information Technology & Services
47664328,Telecommunications
10279761,Mechanical Or Industrial Engineering
47664328,Telecommunications
47664328,Telecommunications
10279761,Mechanical Or Industrial Engineering
47664328,Telecommunications
47664328,Telecommunications
47664328,Telecommunications
47664328,Telecommunications
47664328,Telecommunications
47664328,Telecommunications
47664328,Telecommunications
47664328,Telecommunications
47664328,Telecommunications
9308035,Information Technology & Services
9308035,Information Technology & Services
9308035,Information Technology & Services
220336,Hospitality
167024,Information Technology & Services
11266342,Hospital & Health Care
13188,Non-profit Organization Management
10515,Law Practice
121082,Mining & Metals
1096036,Non-profit Organization Management
1096036,Non-profit Organization Management
1096036,Non-profit Organization Management
10440912,Research
383161,Banking
82153,Construction
82153,Construction
71316538,Events Services
585138,Hospitality
708393,Civil Engineering
34583,Hospital & Health Care
1353,Information Technology & Services
9308035,Information Technology & Services
9308035,Information Technology & Services
9308035,Information Technology & Services
708393,Civil Engineering
9308035,Information Technology & Services
9308035,Information Technology & Services
9308035,Information Technology & Services
1344,Electrical & Electronic Manufacturing
9308035,Information Technology & Services
9308035,Information Technology & Services
3677,Financial Services
1344,Electrical & Electronic Manufacturing
9308035,Information Technology & Services
9308035,Information Technology & Services
9308035,Information Technology & Services
9308035,Information Technology & Services
6867,Medical Device
96180361,Retail
9308035,Information Technology & Services
9308035,Information Technology & Services
96180361,Retail
9308035,Information Technology & Services
9308035,Information Technology & Services
9308035,Information Technology & Services
9308035,Information Technology & Services
1399,Pharmaceuticals
1399,Pharmaceuticals
9308035,Information Technology & Services
6265,Transportation/Trucking/Railroad
9308035,Information Technology & Services
9308035,Information Technology & Services
9308035,Information Technology & Services
9308035,Information Technology & Services
2871879,Electrical & Electronic Manufacturing
2516,Higher Education
27221116,Construction
162243,Pharmaceuticals
9308035,Information Technology & Services
9308035,Information Technology & Services
4827450,Staffing & Recruiting
12273,Construction
9308035,Information Technology & Services
9308035,Information Technology & Services
30967,Retail
9308035,Information Technology & Services
6265,Transportation/Trucking/Railroad
9308035,Information Technology & Services
9308035,Information Technology & Services
9308035,Information Technology & Services
9308035,Information Technology & Services
41255,Staffing & Recruiting
228650,Staffing & Recruiting
2203697,Staffing & Recruiting
9308035,Information Technology & Services
9308035,Information Technology & Services
1557409,Telecommunications
7886,Environmental Services
1344,Electrical & Electronic Manufacturing
1557409,Telecommunications
1344,Electrical & Electronic Manufacturing
9308035,Information Technology & Services
1557409,Telecommunications
9308035,Information Technology & Services
9308035,Information Technology & Services
1557409,Telecommunications
1557409,Telecommunications
1344,Electrical & Electronic Manufacturing
1476197,Government Administration
1557409,Telecommunications
1344,Electrical & Electronic Manufacturing
9308035,Information Technology & Services
1557409,Telecommunications
9308035,Information Technology & Services
9308035,Information Technology & Services
9308035,Information Technology & Services
9308035,Information Technology & Services
6281,Higher Education
9308035,Information Technology & Services
9308035,Information Technology & Services
9251256,Construction
9308035,Information Technology & Services
9308035,Information Technology & Services
9308035,Information Technology & Services
9308035,Information Technology & Services
2615835,Staffing & Recruiting
7466,Financial Services
5775,Broadcast Media
2615835,Staffing & Recruiting
2615835,Staffing & Recruiting
2615835,Staffing & Recruiting
167757,Staffing & Recruiting
2615835,Staffing & Recruiting
2615835,Staffing & Recruiting
2615835,Staffing & Recruiting
2615835,Staffing & Recruiting
167757,Staffing & Recruiting
2615835,Staffing & Recruiting
167757,Staffing & Recruiting
2615835,Staffing & Recruiting
167757,Staffing & Recruiting
2615835,Staffing & Recruiting
2615835,Staffing & Recruiting
167757,Staffing & Recruiting
167757,Staffing & Recruiting
82385,Broadcast Media
9308035,Information Technology & Services
95985,Computer Software
11266342,Hospital & Health Care
82291209,Hospitality
3135,Hospitality
3135,Hospitality
2564997,Hospitality
220336,Hospitality
3135,Hospitality
220336,Hospitality
3591568,Mechanical Or Industrial Engineering
3619383,Computer Software
55787,Pharmaceuticals
1096036,Non-profit Organization Management
35446044,Hospital & Health Care
1096036,Non-profit Organization Management
377671,Accounting
383161,Banking
21337,Hospital & Health Care
18954974,Information Technology & Services
28974109,Management Consulting
39065,Civil Engineering
18777798,Computer Software
708393,Civil Engineering
86265278,Transportation/Trucking/Railroad
708393,Civil Engineering
9308035,Information Technology & Services
9308035,Information Technology & Services
9308035,Information Technology & Services
9308035,Information Technology & Services
3509022,Computer Software
162787,Automotive
9308035,Information Technology & Services
96180361,Retail
164885,Government Administration
96180361,Retail
9308035,Information Technology & Services
9308035,Information Technology & Services
166391,Management Consulting
9308035,Information Technology & Services
9308035,Information Technology & Services
9308035,Information Technology & Services
9308035,Information Technology & Services
9308035,Information Technology & Services
9308035,Information Technology & Services
9308035,Information Technology & Services
9308035,Information Technology & Services
9308035,Information Technology & Services
9308035,Information Technology & Services
9308035,Information Technology & Services
30967,Retail
56119363,Hospital & Health Care
9308035,Information Technology & Services
9308035,Information Technology & Services
1344,Electrical & Electronic Manufacturing
9308035,Information Technology & Services
9308035,Information Technology & Services
1344,Electrical & Electronic Manufacturing
9308035,Information Technology & Services
9308035,Information Technology & Services
9308035,Information Technology & Services
9308035,Information Technology & Services
1557409,Telecommunications
1038,Management Consulting
1038,Management Consulting
1784,Management Consulting
1043,Industrial Automation
1038,Management Consulting
1038,Management Consulting
1038,Management Consulting
1038,Management Consulting
1038,Management Consulting
1038,Management Consulting
1038,Management Consulting
483347,Banking
1038,Management Consulting
1038,Management Consulting
1038,Management Consulting
1038,Management Consulting
1038,Management Consulting
1038,Management Consulting
1038,Management Consulting
7803233,Staffing & Recruiting
9308035,Information Technology & Services
1557409,Telecommunications
1557409,Telecommunications
9308035,Information Technology & Services
1344,Electrical & Electronic Manufacturing
11758,Wholesale
9308035,Information Technology & Services
9308035,Information Technology & Services
9308035,Information Technology & Services
9308035,Information Technology & Services
9308035,Information Technology & Services
9308035,Information Technology & Services
9308035,Information Technology & Services
9308035,Information Technology & Services
3338050,Computer & Network Security
164331,Information Technology & Services
20296181,Commercial Real Estate
9308035,Information Technology & Services
9308035,Information Technology & Services
9308035,Information Technology & Services
18058364,Hospital & Health Care
11266342,Hospital & Health Care
7788794,Alternative Medicine
28779350,Hospitality
2564997,Hospitality
89724899,Computer Software
3135,Hospitality
89724899,Computer Software
35446044,Hospital & Health Care
10440912,Research
65361091,Military
65361091,Military
647285,Utilities
647285,Utilities
10165687,Computer Software
256109,Human Resources
28974109,Management Consulting
18777798,Computer Software
18954974,Information Technology & Services
9308035,Information Technology & Services
9308035,Information Technology & Services
18880849,Information Technology & Services
9308035,Information Technology & Services
7886,Environmental Services
9308035,Information Technology & Services
9308035,Information Technology & Services
9308035,Information Technology & Services
9308035,Information Technology & Services
9308035,Information Technology & Services
9308035,Information Technology & Services
9308035,Information Technology & Services
1051903,Biotechnology
9308035,Information Technology & Services
9308035,Information Technology & Services
19722,Financial Services
251028,Pharmaceuticals
1344,Electrical & Electronic Manufacturing
9308035,Information Technology & Services
3202422,Hospital & Health Care
1344,Electrical & Electronic Manufacturing
9308035,Information Technology & Services
9308035,Information Technology & Services
9308035,Information Technology & Services
9308035,Information Technology & Services
33242739,Information Technology & Services
2636280,Hospitality
20573,Hospital & Health Care
91533096,Staffing & Recruiting
2636280,Hospitality
166643,Higher Education
9308035,Information Technology & Services
1344,Electrical & Electronic Manufacturing
1557409,Telecommunications
9308035,Information Technology & Services
9308035,Information Technology & Services
9308035,Information Technology & Services
9308035,Information Technology & Services
9308035,Information Technology & Services
9308035,Information Technology & Services
9308035,Information Technology & Services
40687781,Pharmaceuticals
40687781,Pharmaceuticals
40687781,Pharmaceuticals
19024424,Facilities Services
90544524,Consumer Services
164711,Real Estate
220336,Hospitality
9308035,Information Technology & Services
9308035,Information Technology & Services
9308035,Information Technology & Services
9308035,Information Technology & Services
9308035,Information Technology & Services
6281,Higher Education
9308035,Information Technology & Services
9308035,Information Technology & Services
9308035,Information Technology & Services
9703,Hospital & Health Care
9703,Hospital & Health Care
9703,Hospital & Health Care
9703,Hospital & Health Care
9703,Hospital & Health Care
9703,Hospital & Health Care
9703,Hospital & Health Care
461365,Hospital & Health Care
9703,Hospital & Health Care
9703,Hospital & Health Care
9703,Hospital & Health Care
9703,Hospital & Health Care
9703,Hospital & Health Care
9308035,Information Technology & Services
33457526,Consumer Services
10831504,Hospital & Health Care
3135,Hospitality
1258855,Staffing & Recruiting
9703,Hospital & Health Care
3731368,Oil & Energy
3135,Hospitality
37251914,Hospitality
8019,Management Consulting
1096036,Non-profit Organization Management
1096036,Non-profit Organization Management
18043,Staffing & Recruiting
18954974,Information Technology & Services
17981957,Mental Health Care
28974109,Management Consulting
28974109,Management Consulting
18954974,Information Technology & Services
18954974,Information Technology & Services
162536,Banking
18954974,Information Technology & Services
15080,Hospitality
15080,Hospitality
15080,Hospitality
15080,Hospitality
15080,Hospitality
479154,Staffing & Recruiting
15080,Hospitality
15080,Hospitality
16265636,Hospital & Health Care
7639,Non-profit Organization Management
41447,Consumer Goods
18691,Hospital & Health Care
18691,Hospital & Health Care
18691,Hospital & Health Care
19192589,Biotechnology
4857,Chemicals
72513099,Mental Health Care
66727780,Computer Software
11419,Defense & Space
11419,Defense & Space
11419,Defense & Space
16178566,Hospital & Health Care
2257863,Biotechnology
12336,Consumer Goods
5343,Food & Beverages
28978143,Hospital & Health Care
28978143,Hospital & Health Care
28978143,Hospital & Health Care
28978143,Hospital & Health Care
28978143,Hospital & Health Care
28978143,Hospital & Health Care
5343,Food & Beverages
28978143,Hospital & Health Care
163920,Media Production
122451,Staffing & Recruiting
704813,Retail
85320,Environmental Services
1557409,Telecommunications
9308035,Information Technology & Services
9308035,Information Technology & Services
9308035,Information Technology & Services
9308035,Information Technology & Services
9308035,Information Technology & Services
220336,Hospitality
9308035,Information Technology & Services
9308035,Information Technology & Services
9308035,Information Technology & Services
9251256,Construction
9308035,Information Technology & Services
9308035,Information Technology & Services
9308035,Information Technology & Services
3831,Financial Services
2454643,Consumer Services
2454643,Consumer Services
9308035,Information Technology & Services
9308035,Information Technology & Services
166551,Food Production
82385,Broadcast Media
82565734,Hospital & Health Care
167024,Information Technology & Services
167024,Information Technology & Services
10831504,Hospital & Health Care
5998,Higher Education
2564992,Hospitality
60419691,Hospitality
2564992,Hospitality
2564997,Hospitality
2564997,Hospitality
8019,Management Consulting
163348,Higher Education
82153,Construction
82153,Construction
28974109,Management Consulting
18954974,Information Technology & Services
656981,Mechanical Or Industrial Engineering
202625,Staffing & Recruiting
162536,Banking
18954974,Information Technology & Services
4857,Chemicals
4857,Chemicals
4857,Chemicals
28978143,Hospital & Health Care
28978143,Hospital & Health Care
35529547,Hospital & Health Care
5343,Food & Beverages
28978143,Hospital & Health Care
163920,Media Production
56581630,Government Administration
8014,Hospital & Health Care
550530,Banking
550530,Banking
3135,Hospitality
162755,Building Materials
162755,Building Materials
243836,Non-profit Organization Management
1552540,Electrical & Electronic Manufacturing
13188,Non-profit Organization Management
10831504,Hospital & Health Care
220336,Hospitality
3619383,Computer Software
2230,Consumer Goods
1494,Information Technology & Services
10440912,Research
82153,Construction
82153,Construction
28974109,Management Consulting
28974109,Management Consulting
28974109,Management Consulting
16710,Oil & Energy
3781515,Transportation/Trucking/Railroad
6191,Mechanical Or Industrial Engineering
295604,Food & Beverages
5343,Food & Beverages
12336,Consumer Goods
5343,Food & Beverages
28978143,Hospital & Health Care
163085,Government Administration
406004,Machinery
76073934,Professional Training & Coaching
2750,"Leisure, Travel & Tourism"
17902,Machinery
243836,Non-profit Organization Management
6281,Higher Education
162755,Building Materials
11266342,Hospital & Health Care
13188,Non-profit Organization Management
10831504,Hospital & Health Care
10831504,Hospital & Health Care
60419691,Hospitality
2564997,Hospitality
2564997,Hospitality
1096036,Non-profit Organization Management
2230,Consumer Goods
2230,Consumer Goods
167212,Entertainment
6288,Internet
28974109,Management Consulting
28974109,Management Consulting
18954974,Information Technology & Services
162536,Banking
18954974,Information Technology & Services
18353,Utilities
18691,Hospital & Health Care
19192589,Biotechnology
5343,Food & Beverages
18109,Insurance
5343,Food & Beverages
5343,Food & Beverages
35529547,Hospital & Health Care
35529547,Hospital & Health Care
28978143,Hospital & Health Care
28978143,Hospital & Health Care
28978143,Hospital & Health Care
28978143,Hospital & Health Care
35529547,Hospital & Health Care
28978143,Hospital & Health Care
4249497,Government Administration
35446044,Hospital & Health Care
82153,Construction
82153,Construction
6288,Internet
18954974,Information Technology & Services
28974109,Management Consulting
18176,Transportation/Trucking/Railroad
162536,Banking
16710,Oil & Energy
16710,Oil & Energy
16710,Oil & Energy
165918,Utilities
14113,Staffing & Recruiting
32478,Food Production
32478,Food Production
9460096,Hospital & Health Care
56199234,Medical Practice
222632,Staffing & Recruiting
9460096,Hospital & Health Care
32478,Food Production
19192589,Biotechnology
5343,Food & Beverages
28978143,Hospital & Health Care
35529547,Hospital & Health Care
5343,Food & Beverages
56581630,Government Administration
1056303,Apparel & Fashion
550530,Banking
11490204,Government Administration
256109,Human Resources
28974109,Management Consulting
18954974,Information Technology & Services
18353,Utilities
4857,Chemicals
4857,Chemicals
5343,Food & Beverages
12336,Consumer Goods
5343,Food & Beverages
28978143,Hospital & Health Care
28978143,Hospital & Health Care
5970,Chemicals
5670,Consumer Goods
104895,Automotive
17902,Machinery
3781515,Transportation/Trucking/Railroad
5343,Food & Beverages
5343,Food & Beverages
5343,Food & Beverages
5343,Food & Beverages
35529547,Hospital & Health Care
28978143,Hospital & Health Care
28978143,Hospital & Health Care
35529547,Hospital & Health Care
35529547,Hospital & Health Care
28978143,Hospital & Health Care
28978143,Hospital & Health Care
28978143,Hospital & Health Care
163920,Media Production
42434665,Facilities Services
4697690,Government Administration
2802262,Utilities
1075291,Hospitality
166707,Insurance
20551,Financial Services
18617400,Staffing & Recruiting
20551,Financial Services
5872503,Construction
18617400,Staffing & Recruiting
5872503,Construction
37857,Automotive
18691,Hospital & Health Care
4857,Chemicals
4857,Chemicals
6016,Consumer Goods
5343,Food & Beverages
5343,Food & Beverages
5343,Food & Beverages
5343,Food & Beverages
35529547,Hospital & Health Care
28978143,Hospital & Health Care
28978143,Hospital & Health Care
28978143,Hospital & Health Care
28978143,Hospital & Health Care
406004,Machinery
406004,Machinery
1075291,Hospitality
1075291,Hospitality
17902,Machinery
9732,Transportation/Trucking/Railroad
57654024,Government Administration
1075291,Hospitality
550530,Banking
3549,Hospitality
49042,Hospital & Health Care
3549,Hospitality
3549,Hospitality
3534,Automotive
822071,Mental Health Care
3549,Hospitality
49042,Hospital & Health Care
49042,Hospital & Health Care
61252,Internet
822071,Mental Health Care
76500049,Non-profit Organization Management
76500049,Non-profit Organization Management
76500049,Non-profit Organization Management
49042,Hospital & Health Care
299849,Information Technology & Services
49042,Hospital & Health Care
49042,Hospital & Health Care
1603,Pharmaceuticals
6913,Retail
18860134,Staffing & Recruiting
4037,Financial Services
333323,Biotechnology
333323,Biotechnology
333323,Biotechnology
333323,Biotechnology
333323,Biotechnology
333323,Biotechnology
333323,Biotechnology
333323,Biotechnology
333323,Biotechnology
81897394,Information Technology & Services
295644,Real Estate
8968,Financial Services
333323,Biotechnology
23258,Higher Education
295644,Real Estate
76947396,Computer Software
3128,Information Technology & Services
3128,Information Technology & Services
3128,Information Technology & Services
3521798,Hospital & Health Care
3128,Information Technology & Services
3128,Information Technology & Services
265869,Hospital & Health Care
3128,Information Technology & Services
3128,Information Technology & Services
265869,Hospital & Health Care
265869,Hospital & Health Care
8968,Financial Services
3128,Information Technology & Services
295644,Real Estate
265869,Hospital & Health Care
265869,Hospital & Health Care
3185967,Information Technology & Services
3789,Machinery
164245,Banking
164245,Banking
164245,Banking
164245,Banking
73984720,Apparel & Fashion
4835523,Defense & Space
333323,Biotechnology
333323,Biotechnology
333323,Biotechnology
265869,Hospital & Health Care
265869,Hospital & Health Care
333323,Biotechnology
333323,Biotechnology
164245,Banking
96371493,Staffing & Recruiting
265869,Hospital & Health Care
108340,Retail
108340,Retail
8403,Retail
108340,Retail
7783,Construction
108340,Retail
108340,Retail
108340,Retail
8403,Retail
108340,Retail
108340,Retail
8403,Retail
265869,Hospital & Health Care
18860134,Staffing & Recruiting
18860134,Staffing & Recruiting
18860134,Staffing & Recruiting
18860134,Staffing & Recruiting
18860134,Staffing & Recruiting
18860134,Staffing & Recruiting
3549,Hospitality
3534,Automotive
76500049,Non-profit Organization Management
76500049,Non-profit Organization Management
49042,Hospital & Health Care
49042,Hospital & Health Care
3450,Semiconductors
2459,Insurance
49042,Hospital & Health Care
49042,Hospital & Health Care
299849,Information Technology & Services
1603,Pharmaceuticals
1603,Pharmaceuticals
1603,Pharmaceuticals
19337,Higher Education
1603,Pharmaceuticals
6643679,Staffing & Recruiting
18860134,Staffing & Recruiting
18860134,Staffing & Recruiting
18860134,Staffing & Recruiting
18860134,Staffing & Recruiting
18860134,Staffing & Recruiting
18860134,Staffing & Recruiting
35504,Non-profit Organization Management
18617399,Computer Software
1603,Pharmaceuticals
3534,Automotive
3549,Hospitality
76500049,Non-profit Organization Management
76500049,Non-profit Organization Management
49042,Hospital & Health Care
12570,Education Management
49042,Hospital & Health Care
49042,Hospital & Health Care
49042,Hospital & Health Care
49042,Hospital & Health Care
1603,Pharmaceuticals
1603,Pharmaceuticals
1603,Pharmaceuticals
11243027,Insurance
11243027,Insurance
18860134,Staffing & Recruiting
18860134,Staffing & Recruiting
3008681,Financial Services
104405,Non-profit Organization Management
35571114,Non-profit Organization Management
166732,Insurance
12932,Aviation & Aerospace
2459,Insurance
1523,Transportation/Trucking/Railroad
1523,Transportation/Trucking/Railroad
1523,Transportation/Trucking/Railroad
1523,Transportation/Trucking/Railroad
1523,Transportation/Trucking/Railroad
1523,Transportation/Trucking/Railroad
1523,Transportation/Trucking/Railroad
1523,Transportation/Trucking/Railroad
2450045,Staffing & Recruiting
1523,Transportation/Trucking/Railroad
1523,Transportation/Trucking/Railroad
1523,Transportation/Trucking/Railroad
1523,Transportation/Trucking/Railroad
1523,Transportation/Trucking/Railroad
2450045,Staffing & Recruiting
1523,Transportation/Trucking/Railroad
2450045,Staffing & Recruiting
1523,Transportation/Trucking/Railroad
1523,Transportation/Trucking/Railroad
1523,Transportation/Trucking/Railroad
1603,Pharmaceuticals
18860134,Staffing & Recruiting
18860134,Staffing & Recruiting
18860134,Staffing & Recruiting
18860134,Staffing & Recruiting
18860134,Staffing & Recruiting
5553,Food Production
5553,Food Production
104405,Non-profit Organization Management
29289303,Staffing & Recruiting
76127808,Hospital & Health Care
76127808,Hospital & Health Care
76127808,Hospital & Health Care
41004,Supermarkets
14528,Banking
450323,Staffing & Recruiting
450323,Staffing & Recruiting
450323,Staffing & Recruiting
450323,Staffing & Recruiting
19565,Primary/Secondary Education
450323,Staffing & Recruiting
19164401,Human Resources
1867264,Hospital & Health Care
963770,Transportation/Trucking/Railroad
13920,Pharmaceuticals
25076,Hospital & Health Care
25076,Hospital & Health Care
25076,Hospital & Health Care
9210946,Computer Software
9210946,Computer Software
16094,Consumer Goods
4994,Research
35434603,Banking
81886402,Hospital & Health Care
18036,Real Estate
18036,Real Estate
4257,"Health, Wellness & Fitness"
64639449,Building Materials
64639449,Building Materials
19180,Financial Services
19180,Financial Services
17233,Environmental Services
6913,Retail
165303,Hospital & Health Care
6913,Retail
2432,Accounting
2432,Accounting
2432,Accounting
344707,Cosmetics
29016120,Marketing & Advertising
5461,Information Technology & Services
5461,Information Technology & Services
5461,Information Technology & Services
84645,Hospital & Health Care
4255,Human Resources
4255,Human Resources
2394593,"Health, Wellness & Fitness"
35640218,Non-profit Organization Management
6250,Hospital & Health Care
6250,Hospital & Health Care
9652,Machinery
3398,Computer Software
19698,Marketing & Advertising
9585,Construction
9585,Construction
11648,Wholesale
3180238,Hospital & Health Care
3180238,Hospital & Health Care
12932,Aviation & Aerospace
76500049,Non-profit Organization Management
49042,Hospital & Health Care
822071,Mental Health Care
49042,Hospital & Health Care
3450,Semiconductors
6913,Retail
49042,Hospital & Health Care
11243027,Insurance
11243027,Insurance
1603,Pharmaceuticals
11243027,Insurance
18860134,Staffing & Recruiting
18860134,Staffing & Recruiting
18860134,Staffing & Recruiting
18860134,Staffing & Recruiting
18860134,Staffing & Recruiting
18860134,Staffing & Recruiting
18860134,Staffing & Recruiting
76252253,Hospital & Health Care
18860134,Staffing & Recruiting
76252253,Hospital & Health Care
35504,Non-profit Organization Management
23499,Non-profit Organization Management
76127808,Hospital & Health Care
41004,Supermarkets
41004,Supermarkets
41004,Supermarkets
25856,Staffing & Recruiting
8684,Animation
248599,Insurance
25076,Hospital & Health Care
25076,Hospital & Health Care
76323347,Hospital & Health Care
4257,"Health, Wellness & Fitness"
2748,Consumer Goods
9229,Retail
76323347,Hospital & Health Care
81886402,Hospital & Health Care
6913,Retail
17233,Environmental Services
6913,Retail
164006,Financial Services
6913,Retail
9229,Retail
19349,Environmental Services
9229,Retail
164006,Financial Services
18102043,Hospital & Health Care
74702276,Venture Capital & Private Equity
13670,Computer Software
76947396,Computer Software
13670,Computer Software
13670,Computer Software
6250,Hospital & Health Care
6250,Hospital & Health Care
422503,Construction
9585,Construction
3180238,Hospital & Health Care
72483,Hospitality
72483,Hospitality
72483,Hospitality
3534,Automotive
76500049,Non-profit Organization Management
76500049,Non-profit Organization Management
49042,Hospital & Health Care
49042,Hospital & Health Care
1603,Pharmaceuticals
1603,Pharmaceuticals
1603,Pharmaceuticals
18860134,Staffing & Recruiting
18860134,Staffing & Recruiting
18860134,Staffing & Recruiting
18860134,Staffing & Recruiting
18860134,Staffing & Recruiting
18860134,Staffing & Recruiting
83075151,Research
80092649,Biotechnology
11420022,Building Materials
41004,Supermarkets
41004,Supermarkets
423483,Computer Software
25856,Staffing & Recruiting
1867264,Hospital & Health Care
25856,Staffing & Recruiting
581824,Financial Services
139348,Staffing & Recruiting
2811769,Entertainment
2811769,Entertainment
25076,Hospital & Health Care
81886402,Hospital & Health Care
76323347,Hospital & Health Care
4257,"Health, Wellness & Fitness"
64639449,Building Materials
6913,Retail
17233,Environmental Services
6913,Retail
6913,Retail
6913,Retail
81535497,Accounting
285027,Facilities Services
76178721,Entertainment
11152,Plastics
163032,Luxury Goods & Jewelry
163032,Luxury Goods & Jewelry
1766026,Consumer Electronics
1766026,Consumer Electronics
6913,Retail
165303,Hospital & Health Care
19349,Environmental Services
6913,Retail
6913,Retail
2432,Accounting
81886402,Hospital & Health Care
64259963,Mechanical Or Industrial Engineering
743266,Education Management
64259963,Mechanical Or Industrial Engineering
4255,Human Resources
4255,Human Resources
2394593,"Health, Wellness & Fitness"
6250,Hospital & Health Care
6250,Hospital & Health Care
15103,Business Supplies & Equipment
9585,Construction
11648,Wholesale
3180238,Hospital & Health Care
3180238,Hospital & Health Care
15762,Architecture & Planning
15762,Architecture & Planning
10408914,Retail
72483,Hospitality
72483,Hospitality
12890,Retail
76500049,Non-profit Organization Management
3450,Semiconductors
3450,Semiconductors
11243027,Insurance
1603,Pharmaceuticals
1603,Pharmaceuticals
1603,Pharmaceuticals
18860134,Staffing & Recruiting
76252253,Hospital & Health Care
76252253,Hospital & Health Care
18860134,Staffing & Recruiting
35504,Non-profit Organization Management
252398,Financial Services
41004,Supermarkets
25856,Staffing & Recruiting
963770,Transportation/Trucking/Railroad
25856,Staffing & Recruiting
10180986,Furniture
581824,Financial Services
9812,Information Technology & Services
139348,Staffing & Recruiting
25856,Staffing & Recruiting
139348,Staffing & Recruiting
9216906,Management Consulting
9210946,Computer Software
4994,Research
81970078,Cosmetics
18036,Real Estate
18036,Real Estate
18036,Real Estate
6913,Retail
6913,Retail
165303,Hospital & Health Care
164006,Financial Services
6913,Retail
2432,Accounting
95036,Financial Services
9229,Retail
111283,Accounting
162954,E-learning
214560,Mechanical Or Industrial Engineering
3180238,Hospital & Health Care
10408914,Retail
4881,Non-profit Organization Management
72483,Hospitality
72483,Hospitality
5242206,Banking
5242206,Banking
27973,Hospital & Health Care
5059324,Construction
7307355,Hospital & Health Care
25073964,Restaurants
1342014,Furniture
19117909,Environmental Services
64256270,Transportation/Trucking/Railroad
16251153,Insurance
461301,Real Estate
29037477,Retail
11753,"Health, Wellness & Fitness"
29355,Mining & Metals
93183345,Consumer Goods
93183345,Consumer Goods
93183345,Consumer Goods
29355,Mining & Metals
1185,Pharmaceuticals
93183345,Consumer Goods
65298298,Staffing & Recruiting
1185,Pharmaceuticals
1185,Pharmaceuticals
93183345,Consumer Goods
8031,Hospital & Health Care
12890,Retail
21250,Mechanical Or Industrial Engineering
2193256,Environmental Services
18923058,Apparel & Fashion
5585,"Leisure, Travel & Tourism"
49042,Hospital & Health Care
1603,Pharmaceuticals
6643679,Staffing & Recruiting
19337,Higher Education
18860134,Staffing & Recruiting
18860134,Staffing & Recruiting
10632734,Hospital & Health Care
1815139,Marketing & Advertising
27792,Airlines/Aviation
1536527,Individual & Family Services
18860134,Staffing & Recruiting
18860134,Staffing & Recruiting
18860134,Staffing & Recruiting
18860134,Staffing & Recruiting
18860134,Staffing & Recruiting
18860134,Staffing & Recruiting
18860134,Staffing & Recruiting
18860134,Staffing & Recruiting
5553,Food Production
5553,Food Production
166732,Insurance
12606850,Hospital & Health Care
2933,Education Management
80519,Non-profit Organization Management
76127808,Hospital & Health Care
55853962,Broadcast Media
1867264,Hospital & Health Care
1867264,Hospital & Health Care
214361,Information Technology & Services
11754751,Military
41004,Supermarkets
41004,Supermarkets
41004,Supermarkets
13079,Government Administration
41004,Supermarkets
104405,Non-profit Organization Management
41004,Supermarkets
963770,Transportation/Trucking/Railroad
1867264,Hospital & Health Care
74148253,Research
4721,International Trade & Development
4721,International Trade & Development
4721,International Trade & Development
4721,International Trade & Development
581824,Financial Services
139348,Staffing & Recruiting
139348,Staffing & Recruiting
139348,Staffing & Recruiting
321986,Building Materials
25076,Hospital & Health Care
9216906,Management Consulting
9216906,Management Consulting
9216906,Management Consulting
2192,Oil & Energy
2192,Oil & Energy
81886402,Hospital & Health Care
6369906,Financial Services
27111495,Legal Services
112386,Law Practice
14840050,Financial Services
14840050,Financial Services
5113,Utilities
14840050,Financial Services
5113,Utilities
14840050,Financial Services
14840050,Financial Services
3304,Construction
14840050,Financial Services
14840050,Financial Services
14840050,Financial Services
14840050,Financial Services
14840050,Financial Services
14840050,Financial Services
1009,Information Technology & Services
1009,Information Technology & Services
1009,Information Technology & Services
1009,Information Technology & Services
1009,Information Technology & Services
1009,Information Technology & Services
1009,Information Technology & Services
1009,Information Technology & Services
1009,Information Technology & Services
1009,Information Technology & Services
1009,Information Technology & Services
1009,Information Technology & Services
1009,Information Technology & Services
14840050,Financial Services
1009,Information Technology & Services
1009,Information Technology & Services
1009,Information Technology & Services
9682879,Medical Device
8520024,Apparel & Fashion
18801226,Accounting
7291754,Accounting
255406,Facilities Services
2651262,Information Technology & Services
27241994,Civic & Social Organization
74540132,"Health, Wellness & Fitness"
90726870,Management Consulting
5235,Human Resources
2748,Consumer Goods
28131533,Hospital & Health Care
4257,"Health, Wellness & Fitness"
18036,Real Estate
19180,Financial Services
2620735,Transportation/Trucking/Railroad
17233,Environmental Services
6913,Retail
400528,Computer Software
19349,Environmental Services
21836,Staffing & Recruiting
861806,Restaurants
4255,Human Resources
4255,Human Resources
4255,Human Resources
6250,Hospital & Health Care
6250,Hospital & Health Care
5013440,Computer & Network Security
35504,Non-profit Organization Management
9585,Construction
6192,Automotive
456189,Information Technology & Services
11648,Wholesale
5059324,Construction
11032952,Consumer Services
28145529,Hospital & Health Care
6059153,Hospital & Health Care
13542,Packaging & Containers
246704,Hospital & Health Care
13542,Packaging & Containers
15762,Architecture & Planning
72483,Hospitality
5242206,Banking
27973,Hospital & Health Care
17603,Banking
8031,Hospital & Health Care
884316,Consumer Goods
18860134,Staffing & Recruiting
162510,Research
1115,Computer Software
5585,"Leisure, Travel & Tourism"
79902774,Computer Software
29579,Banking
3889,Higher Education
